id,track_id,tag
415,TRDCUMT128F425CE91,"['adult alternative pop rock', 'sophisticated', 'alternative indie rock', 'crunchy', 'poignant', 'uncompromising', 'pop rock', 'intense', 'passionate', 'gutsy', 'earnest', 'humorous', 'melancholy', 'earthy', 'ambitious', 'warm', 'dramatic', 'literate', 'intimate', 'reflective', 'street smart', 'elegant', 'raucous', 'gritty', 'enigmatic', 'provocative', 'rock', 'sad', 'fiery', 'bittersweet', 'theatrical', 'unsettling']"
416,TRCTSCC128F421A7DA,"['modern electric blues', 'blues']"
420,TRVYZLC128F4285BA1,"['pop rock', 'heavy metal', 'hard rock']"
425,TRMGRLQ128F92DF4D5,"['jazz', 'jazz instrument', 'swedish', 'jazz pop', 'guitar jazz']"
431,TRYPHUY128F42141CB,"['international', 'sentimental', 'rap', 'hip hop', 'strong', 'marching', 'french', 'swinging', 'western european traditions']"
434,TRDJEIS128F93262D2,"['indie', 'folk']"
435,TRFNDNU12903CC6B55,"['sophisticated', 'international', 'alternative indie rock', 'pop rock', 'gentle', 'hypnotic', 'pop', 'ethereal', 'alternative singer songwriter', 'elegant', 'stylish']"
438,TRNIRRJ128F1451DAF,"['alternative indie rock', 'pop rock', 'indie rock', 'chill', 'post punk']"
442,TRZGCPD128EF3515E4,"['aggressive', 'spiritual', 'sentimental', 'witty', 'poignant', 'pop rock', 'rollicking', 'amiable good natured', 'confident', 'swaggering', 'earnest', 'humorous', 'visceral', 'rocknroll', 'brooding', 'traditional country', 'rebellious', 'rockabilly', 'country', 'fiery', 'organic', 'country pop']"
443,TREPSYG128F92E9C85,"['energetic', 'spiritual', 'contemporary christian', 'pop rock', 'passionate', 'earnest', 'loud', 'ccm', 'religious', 'christian rock', 'reverent', 'intimate', 'rock', 'southern rock']"
444,TROWLOO12903D11452,"['lush', 'soul', 'pop']"
446,TRCWULR128F4283D60,"['alternative indie rock', 'solitude', 'detached', 'refined', 'pop rock', 'reserved', 'reflection', 'introspection', 'hypnotic', 'atmospheric', 'melancholy', 'wistful', 'indie rock', 'ethereal', 'mellow', 'autumnal', 'intimate', 'reflective', 'alternative rock', 'rock', 'dreamy', 'cerebral']"
450,TRLFRSV128F9355696,"['alternative indie rock', 'ironic', 'pop rock', 'regret', 'fractured', 'cynical sarcastic', 'visceral', 'cathartic', 'melancholy', 'earthy', 'lo fi', 'brooding', 'wistful', 'indie rock', 'alternative pop rock', 'heartache', 'sardonic', 'angst ridden', 'literate', 'intimate', 'ramshackle', 'reflective', 'alternative rock', 'gritty', 'tense anxious', 'volatile', 'bittersweet']"
451,TRPQGQM128F4229C8E,"['progressive house', 'electronic', 'house', 'club dance']"
457,TRMKBWT128F427D659,"['jazz', 'guitar', 'acoustic']"
460,TRJRWOQ12903CA82CD,"['spiritual', 'pop rock', 'gentle', 'affirmation', 'pop', 'warm', 'joyous', 'adult contemporary', 'religious', 'gospel', 'new age', 'inspirational', 'elegant', 'christian']"
461,TRUFTUX128F4268BE4,"['international', 'pop rock', 'alternative', 'french', 'western european traditions']"
462,TRCFWAK128F92E32CD,"['empowering', 'day driving', 'searching', 'bright', 'pop rock', 'yearning', 'power pop', 'album rock', 'reflection', 'urgent', 'slick', 'light', 'brash', 'contemporary pop rock', 'lively', 'pop', 'rousing', '80s', 'angst ridden', 'summery', 'nocturnal', 'rock', 'coolncocky']"
464,TRNBSYP128F14A55F1,"['pop rock', 'indie rock']"
468,TRPDZCM128F424E2C8,['rock']
475,TROGBWV128F1458987,"['sophisticated', 'detached', 'pop rock', 'jazz', 'pop', '80s', 'stylish', 'rock', 'punk new wave', 'new wave']"
481,TRFMAIA128EF342CD3,"['sentimental', 'poignant', 'pop rock', 'amiable good natured', 'sweet', 'laid back mellow', 'smooth jazz', 'reflection', 'romantic', 'introspection', 'gentle', 'jazz', 'blues', 'adult contemporary', 'soothing', 'rainy day', 'jazz pop']"
484,TRSZWFG128F14A8E05,"['sophisticated', 'lush', 'contemporary rnb', 'soul', 'passionate', 'soft quiet', 'confident', 'sweet', 'swaggering', 'in love', 'slick', 'romantic', 'gentle', 'sensual', 'lively', 'romantic evening', 'dramatic', 'breakup', 'rnb', 'adult contemporary', 'heartache', 'intimate', 'elegant', 'plaintive', 'seduction', 'sexy', 'bittersweet']"
486,TRHOHLB128E078F7B5,"['energetic', 'road trip', 'day driving', 'poignant', 'rowdy', 'amiable good natured', 'earnest', 'romantic', 'contemporary country', 'freedom', 'earthy', 'neo traditionalist country', 'raucous', 'new traditionalist', 'playful', 'country', 'bittersweet', 'theatrical']"
490,TRFCLNJ128E0797F9F,"['energetic', 'uncompromising', 'vocal', 'modern creative', 'amiable good natured', 'relaxed', 'post bop', 'progressive jazz', 'avant garde jazz', 'quirky', 'atmospheric', 'jazz', 'standards', 'freewheeling', 'jazz instrument', 'relaxation', 'rousing', 'hanging out', 'late night', 'guitar jazz', 'playful', 'the creative side']"
494,TREEXGL128F42A4759,"['pop rock', 'indie', 'pop']"
495,TRLZJNT128F42464CC,"['pop rock', 'jazz']"
498,TRTVADK128F4278579,['blues']
499,TRRJQLW128F42B31D9,"['energetic', 'sophisticated', 'contemporary rnb', 'pop rock', 'passionate', 'soft quiet', 'urban', 'confident', 'sweet', 'laid back mellow', 'swaggering', 'in love', 'earnest', 'male vocalists', 'delicate', 'romantic', 'gentle', 'sensual', 'lively', 'latin', 'pop', 'warm', 'dramatic', 'rnb', 'soothing', 'heartache', 'boisterous', 'seduction', 'girls night out', 'latin pop']"
506,TRHJLDP128F92EDF71,"['aggressive', 'confrontational', 'outrageous', 'maverick', 'alternative metal', 'pop rock', 'menacing', 'harsh', 'thuggish', 'cathartic', 'hostile', 'rebellious', 'hanging out', 'heavy metal', 'metal', 'late night', 'provocative', 'nocturnal', 'malevolent', 'volatile', 'fiery', 'fierce']"
512,TRMNLSA128F14663C9,['funk']
513,TRMEBCL128F932A9F3,"['indie', 'alternative']"
514,TRHDNCL128F425F7BC,"['giddy', 'alternative indie rock', 'exuberant', 'pop rock', 'passionate', 'swaggering', 'sleazy', 'humorous', 'freewheeling', 'alternative', 'sensual', 'fun', 'indie rock', 'rousing', 'hanging out', 'summer', 'late night', 'celebratory', 'playful', 'partying', 'stylish', 'sexy', 'theatrical']"
517,TRKJRDL128F9317A78,"['electronic', 'dance', 'club dance']"
519,TRMBKJV128F42B55FB,"['blues rock', 'pop rock', 'jazz', 'jazz rock', 'contemporary pop rock', 'blues', 'guitar']"
523,TRFDQGK128EF34B6C8,"['aggressive', 'alternative indie rock', 'exuberant', 'pop rock', 'rollicking', 'confident', 'dance pop', 'reserved', 'alternative dance', 'earnest', 'brash', 'alternative', 'pop', 'british', 'alternative pop rock', 'snide', 'synthpop', 'reflective', 'plaintive', 'dance rock']"
525,TRONDMN128F428E282,"['beautiful', 'shoegaze', '80s', 'ethereal', 'new age', 'ambient', 'dream pop', 'rock', 'new wave']"
527,TRXXLFU128F92EB3CE,"['rock', 'acoustic']"
528,TRRYLWV128F92FB56E,['house']
529,TRXZWJR12903C99514,"['country', 'rock']"
531,TRGQUTJ128F1453E3D,"['bitter', 'aggressive', 'confrontational', 'energetic', 'rap', 'bravado', 'confident', 'menacing', 'hip hop', 'sleazy', 'slick', 'thuggish', 'reckless', 'hardcore rap', 'rebellious', 'rousing', 'east coast rap', 'street smart', 'guilty pleasure', 'provocative', 'gangsta rap', 'fiery', 'hungry', 'coolncocky']"
535,TRAAFZI128E0793205,"['energetic', 'alternative indie rock', 'exuberant', 'poignant', 'searching', 'pop rock', 'yearning', 'britpop', 'earnest', 'reflection', '90s', 'introspection', 'indie', 'dramatic', 'alternative pop rock', 'comfort', 'literate', 'boisterous', 'reflective', 'plaintive', 'bittersweet', 'theatrical']"
536,TRRGXRV128F4242EB6,"['alternative indie rock', 'refined', 'lush', 'witty', 'pop rock', 'confident', 'electronic', 'laid back mellow', 'hip hop', 'alternative dance', 'reflection', 'delicate', 'whimsical', 'quirky', 'hypnotic', 'sensual', 'indie rock', 'hanging out', 'alternative pop rock', 'soothing', 'ethereal', 'literate', 'late night', 'reflective', 'playful', 'stylish', 'trip hop', 'nocturnal', 'dreamy', 'the creative side', 'girls night out']"
541,TRAFFJV128F92D6FB5,"['energetic', 'alternative indie rock', 'self conscious', 'exuberant', 'pop rock', 'power pop', 'amiable good natured', 'sweet', 'innocent', 'whimsical', 'melancholy', 'freewheeling', 'brash', 'indie pop', 'fun', 'rousing', 'alternative pop rock', 'boisterous', 'playful', 'rock', 'gleeful', 'cheerful', 'carefree']"
548,TRQPEVD128F92CEF83,"['heavy metal', 'hard rock']"
551,TRJAPVL128F92F9596,"['alternative indie rock', 'ironic', 'road trip', 'detached', 'cold', 'pop rock', 'intense', 'irreverent', 'cynical sarcastic', 'introspection', 'hypnotic', 'acerbic', 'brooding', 'ambitious', 'indie rock', 'alternative pop rock', 'late night', 'nocturnal', 'tense anxious', 'volatile', 'eerie', 'the creative side', 'new wave post punk revival', 'paranoid', 'sparse']"
553,TRQCCDP128F4278BD0,['hip hop']
556,TRGDMXI128F425A3E2,"['punk', '70s', 'new wave', 'post punk']"
557,TRLRXBH128F9322812,['soul']
559,TRBUVGE128F4262D73,"['honky tonk', 'amiable good natured', 'earnest', 'traditional country', 'wistful', 'plaintive', 'country', 'country pop', 'bittersweet']"
564,TRMVKTG128F92C1EDD,"['spain', 'rock nroll', 'rock', 'spanish', 'spanish rock']"
568,TRTCSTI128F423102D,"['aggressive', 'negative', 'pop rock', 'hardcore punk', 'strong', 'lively', 'nervous jittery', 'heavy metal', 'hardcore', 'belligerent', 'punk new wave']"
569,TRVSQRT128F933A4C0,"['international', 'pop rock', 'reggae', 'south american traditions', 'latin', 'rock en espaol']"
570,TRCDSEL12903CAFE81,"['funky', 'progressive rock', 'energetic', 'alternative indie rock', 'punk rock', 'pop rock', 'punk pop', 'ska', 'third wave ska revival', 'alternative pop rock', 'experimental', 'progressive']"
571,TRBYLRP128F4255813,"['contemporary rnb', 'soul', 'pop rock', 'passionate', 'soft quiet', 'urban', 'laid back mellow', 'swaggering', 'in love', 'delicate', 'slick', 'romantic', 'gentle', 'light', 'brash', 'sensual', 'romantic evening', 'rnb', 'soothing', 'heartache', 'smooth', 'intimate', 'reflective', 'hedonistic', 'partying', 'stylish', 'celebration', 'seduction', 'bittersweet']"
574,TROBXTJ128F42A0878,"['female vocalists', 'piano', 'alternative']"
576,TRUVEVZ128F427346F,"['energetic', 'empowering', 'alternative indie rock', 'sentimental', 'road trip', 'exuberant', 'poignant', 'searching', 'pop rock', 'yearning', 'intense', 'passionate', 'earnest', 'introspection', 'earthy', 'contemporary pop rock', 'ambitious', 'wistful', 'rousing', '80s', 'alternative pop rock', 'college rock', 'stylish', 'punk new wave', 'new wave']"
579,TRSAIGX128F428FED1,['pop']
581,TRXUTUR128F423C5D8,"['sophisticated', 'refined', 'soul', 'pop rock', 'passionate', 'urban', 'dance pop', 'earnest', 'romantic', 'gentle', 'sensual', 'contemporary pop rock', 'wistful', 'pop', 'rnb', 'adult contemporary', 'soothing', 'intimate', 'reflective', 'plaintive', 'stylish']"
588,TRMCOSR128F14584D6,"['pop', 'smooth']"
592,TRDVZVS128F425672D,"['aggressive', 'confrontational', 'energetic', 'alternative indie rock', 'exciting', 'uncompromising', 'punk rock', 'noise', 'pop rock', 'intense', 'hardcore punk', 'menacing', 'swaggering', 'l.a. punk', 'urgent', 'harsh', 'thuggish', 'american underground', 'visceral', 'cathartic', 'punk', 'brash', 'noise rock', 'hostile', 'rousing', '80s', 'angst ridden', 'experimental', 'nihilistic', 'provocative', 'volatile', 'american punk', 'fiery', 'punk new wave', 'angry', 'rambunctious', 'post punk']"
607,TRXHUCP128F92F5E49,"['pop rock', 'electronic', 'rock nroll', 'hair metal', 'heavy metal', 'glam rock', 'rock', 'glam', 'hard rock']"
611,TRFGZNB128F425B172,"['piano', 'pop', 'chanson', 'french']"
615,TRDODFW128F42A6581,"['aggressive', 'outrageous', 'rowdy', 'pop rock', 'album rock', 'pop metal', 'sleazy', 'drinking', 'freewheeling', 'brash', 'rebellious', 'rousing', 'hanging out', 'hair metal', 'heavy metal', '80s', 'glam rock', 'guitar', 'boisterous', 'tgif', 'raucous', 'partying', 'girls night out', 'hard rock', 'coolncocky', 'guys night out']"
617,TRRIHLA128F424819D,"['adult alternative pop rock', 'alternative indie rock', 'ironic', 'witty', 'pop rock', 'irreverent', 'early morning', 'cynical sarcastic', '90s', 'quirky', 'humorous', 'acerbic', 'alternative', 'wry', 'indie rock', 'alternative pop rock', 'post grunge', 'snide', 'angst ridden', 'literate', 'alternative rock', 'playful', 'partying', 'stylish', 'rock', 'mischievous', 'cerebral']"
622,TRNSJHY128F42635ED,"['pop rock', 'indie', 'alternative rock', 'rock']"
623,TRCWHEW12903CFEFB5,"['energetic', 'giddy', 'empowering', 'alternative indie rock', 'sentimental', 'refined', 'exuberant', 'bright', 'pop rock', 'passionate', 'amiable good natured', 'confident', 'reserved', 'sweet', 'in love', 'alternative dance', 'earnest', 'happy', 'whimsical', 'light', 'freewheeling', 'strong', 'lively', 'silly', 'sparkling', 'relaxation', 'indie pop', 'agreeable', 'fun', 'wistful', 'pop', 'dramatic', 'hanging out', 'joyous', 'europop', 'summer', 'uplifting', 'naive', 'swinging', 'smooth', 'new love', 'sugary', 'tgif', 'celebratory', 'playful', 'positive', 'stylish', 'summery', 'celebration', 'spanish', 'family gatherings', 'dreamy', 'gleeful', 'cheerful', 'girls night out', 'carefree', 'theatrical']"
628,TRDXIGQ128F1467E42,"['international', 'rap', 'hip hop']"
629,TRKNFYB12903D0C3A1,"['searching', 'circular', 'stay in bed', 'electronic', 'hip hop', 'trippy', 'fractured', 'quirky', 'hypnotic', 'atmospheric', 'electronica', 'instrumental', 'warm', 'downtempo', 'experimental electronic', 'idm', 'experimental', 'late night', 'reflective', 'enigmatic', 'trip hop', 'nocturnal', 'dreamy', 'cerebral']"
636,TRVZNZS128F427E646,"['adult alternative pop rock', 'alternative indie rock', 'ironic', 'witty', 'pop rock', 'precious', 'earnest', 'piano', 'humorous', 'wry', 'alternative pop rock', 'literate', 'playful', 'rock', 'bittersweet']"
637,TRMUBWT12903CD43E1,"['electronic', 'psytrance', 'psychedelic', 'ambient', 'trance', 'club dance']"
638,TRRZFQI128F93172F6,"['energetic', 'sophisticated', 'spiritual', 'elaborate', 'exuberant', 'passionate', 'world fusion', 'jazz', 'sensual', 'ambitious', 'dramatic', 'joyous', 'fusion', 'complex', 'elegant']"
640,TRRYHDF128F428AC37,"['sentimental', 'calm peaceful', 'soul', 'poignant', 'passionate', 'confident', 'sweet', 'in love', 'earnest', 'male vocalists', 'delicate', 'romantic', 'gentle', 'smooth soul', 'sensual', 'romantic evening', 'warm', 'rnb', 'soothing', 'smooth', 'slow dance', 'new love', 'intimate', 'reflective', 'elegant', 'stylish', 'seduction']"
647,TRFVVES128F4291277,"['aggressive', 'rowdy', 'pop rock', 'confident', 'brash', 'rousing', 'heavy metal', 'street smart', 'raucous', 'rambunctious', 'hard rock', 'coolncocky', 'theatrical', 'guys night out']"
651,TRJDSIX128EF342C20,"['epic', 'energetic', 'sentimental', 'lush', 'exuberant', 'classic rock', 'poignant', 'bravado', 'pop rock', 'yearning', 'passionate', 'rollicking', 'amiable good natured', 'confident', 'sweet', 'laid back mellow', 'album rock', 'swaggering', 'delicate', 'soft rock', 'gentle', 'sprawling', 'melancholy', 'freewheeling', 'contemporary pop rock', 'rocknroll', 'lively', 'fun', 'wistful', 'pop', 'warm', 'dramatic', 'rousing', 'adult contemporary', 'smooth', 'autumnal', 'intimate', '70s', 'reflective', 'raucous', 'playful', 'singer songwriter', 'enigmatic', 'nocturnal', 'rock', 'cheerful', 'bittersweet']"
652,TRVIVIY128F9312689,"['classic rock', 'blues', 'rock']"
655,TRIAHUZ12903C9BDC8,"['aggressive', 'energetic', 'rap', 'bravado', 'confident', 'swaggering', 'hip hop', 'slick', 'thuggish', 'reckless', 'brash', 'hardcore rap', 'lively', 'rebellious', 'southern rap', 'rousing', 'pop rap', 'club', 'tgif', 'street smart', 'celebratory', 'hedonistic', 'partying', 'stylish', 'coolncocky']"
656,TRVORQE128F428AFD3,"['rap', 'confident', 'hip hop', 'thuggish', 'quirky', 'brash', 'southern rap', 'dirty south', 'street smart', 'alternative rap']"
658,TRMEYOO128F14A561F,"['alternative indie rock', 'elaborate', 'detached', 'pop rock', 'indie', 'alternative', 'ambitious', 'dramatic', 'indie rock', 'alternative rock', 'clinical', 'cheerful', 'the creative side', 'post rock']"
659,TRRYKEM128EF35F1A0,"['sentimental', 'poignant', 'passionate', 'amiable good natured', 'earnest', 'romantic', 'gentle', 'sunday afternoon', 'contemporary country', 'female vocalist', 'summer', 'new love', 'intimate', 'new traditionalist', 'plaintive', 'country', 'country pop']"
660,TRNPQOZ128F4262DB9,"['confrontational', 'alternative metal', 'pop rock', 'heavy metal', 'reflective', 'cerebral', 'hard rock', 'bittersweet']"
662,TRKTYNG128F421CFBF,"['sentimental', 'road trip', 'classic rock', 'bravado', 'pop rock', 'yearning', 'passionate', 'rollicking', 'album rock', 'swaggering', 'heartland rock', 'earnest', 'introspection', 'american', 'earthy', 'contemporary singer songwriter', 'contemporary pop rock', 'rocknroll', 'fun', 'rousing', 'boisterous', 'reflective', 'street smart', 'celebratory', 'roots rock', 'gritty', 'summery', 'thoughtful', 'rock', 'hard rock']"
664,TRVZFJS128F148B2D2,"['progressive rock', 'alternative indie rock', 'alternative metal', 'pop rock', 'passionate', 'brooding', 'ambitious', 'dramatic', 'indie rock', 'heavy metal', 'indulgent', 'theatrical']"
667,TRKCELC128F421C0AF,['rock']
672,TRNPPYF128F93065D5,"['afrobeat', 'funk', 'africa']"
674,TRNSZKJ128F42423B2,"['aggressive', 'industrial metal', 'cold', 'pop rock', 'intense', 'menacing', 'harsh', 'suffocating', 'visceral', 'ominous', 'hostile', 'heavy metal', 'progressive metal', 'death metal', 'french', 'nihilistic', 'scary music', 'technical death metal', 'malevolent', 'grindcore', 'volatile', 'fiery', 'bleak', 'theatrical', 'unsettling']"
676,TRDZRTR128F934E8E8,"['passionate', 'rollicking', 'regional blues', 'modern electric blues', 'earthy', 'blues', 'modern electric chicago blues', 'rousing', 'electric chicago blues', 'boisterous', 'late night', 'partying', 'celebration']"
680,TRUDPNA128F9319B27,"['honky tonk', 'sentimental', 'self conscious', 'calm peaceful', 'bright', 'yearning', 'passionate', 'amiable good natured', 'laid back mellow', 'earnest', 'reflection', 'whimsical', 'contemporary country', 'atmospheric', 'relaxation', 'wistful', 'progressive country', 'neo traditionalist country', 'soothing', 'intimate', 'late night', 'new traditionalist', 'plaintive', 'country', 'organic', 'bittersweet', 'theatrical']"
681,TRLKTNK128F149C652,"['jazz', 'instrumental']"
682,TRTYHQO128F9348840,['folk']
684,TREADNW128F4262AA8,"['alternative indie rock', 'pop rock', 'alternative', 'alternative pop rock', 'rock']"
686,TRVYCLG12903CD1675,"['alternative indie rock', 'pop rock', 'reggae', 'ska', 'ska punk', 'punk new wave', 'ska revival']"
691,TRBTALF128E079398B,"['percussion', '80s', 'avant garde', 'experimental', 'post punk']"
697,TRZNOUF128E0786BF3,"['adult alternative pop rock', 'alternative indie rock', 'blues rock', 'self conscious', 'searching', 'uncompromising', 'pop rock', 'yearning', 'experimental rock', 'americana', 'reflection', 'introspection', 'quirky', 'hypnotic', 'cathartic', 'atmospheric', 'wistful', 'indie rock', 'alternative pop rock', 'angst ridden', 'intimate', 'late night', 'reflective', 'alternative rock', 'enigmatic', 'cerebral']"
